"Hospital_ID,Hospital_Name,City,Hospital_Type,Beds,Daily_Patients,Avg_Wait_Time_Min,Contactless_Registration,Online_Appointment,Telemedicine,Digital_Health_Records,Cleanliness_Rating,Food_Service_Rating,Patient_Hospitality_Rating,CCTV_Coverage_Percentage,Security_Staff,Infection_Control_Score,Patient_Satisfaction,AI_Assisted_Services,Overall_Trend"
"H01406,Bengaluru Care Hospital 1406,Jaipur,Multispeciality,1485.0,1189.0,41.0,yes,Yes,Yes,No,4.4,4.7,4.1,58.0,191.0,93.0,2.0,No,AI Healthcare"
"H01407,Bengaluru Care Hospital 1407,Madurai,Government,800.8190675017397,1653.0,75.0,No,Yes,Yes,Yes,3.6,2.3,4.6,33.0,190.0,50.0,3.0,No,Patient-Centric Care"
"H01408,Mumbai Care Hospital 1408,Kochi,Private,502.0,1554.0,15.0,YES,No,Yes,Yes,3.0,3.5,4.1,30.0,210.0,83.0,3.6,No,Smart Hospital"
"H01409,Pune Care Hospital 1409,Hyderabad,Specialty,800.8190675017397,451.0,37.0,yes,NO,No,Yes,2.2,4.9,3.2,85.0,192.0,75.0,3.5,No,Contactless Healthcare"
"H01410,Bengaluru Care Hospital 1410,Bengaluru,Specialty,1376.0,1200.0,150.0,YES,Yes,Yes,Yes,4.2,3.8,3.2,47.0,149.0,50.0,4.4,yes,Digital Patient Care"
"H01411,Chennai Care Hospital 1411,Madurai,Specialty,1246.0,1608.0,136.0,Yes,NO,No,Yes,3.5,3.8,4.6,41.0,94.0,81.0,3.8,No,Patient-Centric Care"
"H01412,Pune Care Hospital 1412,Coimbatore,Specialty,1195.0,563.0,88.0,No,NO,No,Yes,2.8,2.2,3.3,55.0,188.0,75.0,4.1,Yes,IoT Healthcare"
"H01413,Madurai Care Hospital 1413,Bengaluru,Multispeciality,1386.0,625.0,98.0,No,No,Yes,No,4.7,4.2,2.9,97.0,127.0,81.0,4.3,No,Unknown"
"H01414,Chennai Care Hospital 1414,Madurai,Multispeciality,551.0,2127.0,117.0,YES,YES,Yes,Yes,2.2,3.9,3.5,62.0,75.0,94.0,3.8,No,Patient-Centric Care"
"H01415,Chennai Care Hospital 1415,Pune,Government,1351.0,847.0,99.0,YES,No,No,No,3.5,4.9,3.0,67.0,112.0,68.0,4.8,No,Smart Hospital"
"H01416,Chennai Care Hospital 1416,Coimbatore,Multispeciality,637.0,181.0,75.0,Yes,YES,No,Yes,4.0,2.8,4.8,62.0,152.0,92.0,4.6,YES,IoT Healthcare"
"H01417,Jaipur Care Hospital 1417,Hyderabad,Government,631.0,570.0,113.0,No,YES,No,Yes,4.5,4.7,3.5,49.0,118.0,70.0,2.5,Yes,Unknown"
"H01418,Bengaluru Care Hospital 1418,Pune,Multispeciality,1163.0,753.0,98.0,yes,NO,No,Yes,2.8,4.3,3.5,77.0,201.0,100.0,3.5,No,Smart Hospital"
"H01419,Mumbai Care Hospital 1419,Pune,Private,159.0,256.0,68.0,No,No,Yes,Yes,2.9,3.5,5.0,84.0,208.0,75.0,3.3,No,Digital Patient Care"
"H01420,Bengaluru Care Hospital 1420,Kochi,Private,1283.0,166.0,75.0,yes,YES,Yes,No,2.1,4.2,3.5,83.0,212.0,76.0,2.4,No,Contactless Healthcare"
"H01421,Hyderabad Care Hospital 1421,Hyderabad,Private,730.0,1678.0,27.0,No,No,No,Yes,2.5,2.1,3.6,87.0,62.0,73.0,2.1,No,Smart Hospital"
"H01422,Bengaluru Care Hospital 1422,Madurai,Multispeciality,441.0,1451.0,108.0,YES,YES,No,No,3.7,4.2,4.2,88.0,76.0,94.0,2.5,No,Unknown"
"H01423,Pune Care Hospital 1423,Delhi,Private,1441.0,1770.0,17.0,No,NO,Yes,No,3.2,3.9,2.3,67.0,28.0,98.0,2.0,No,Smart Hospital"
"H01424,Mumbai Care Hospital 1424,Madurai,Private,1106.0,1128.0,116.0,Yes,No,Yes,Yes,4.2,3.4,2.7,32.0,134.0,68.0,3.5,yes,Unknown"
"H01425,Coimbatore Care Hospital 1425,Pune,Government,711.0,1409.0,97.0,yes,No,Yes,Yes,3.5,2.7,3.4,67.0,189.0,96.0,2.6,YES,Unknown"
"H01426,Madurai Care Hospital 1426,Bengaluru,Government,754.0,1128.0,115.0,YES,Yes,Yes,No,2.3,2.8,3.5,35.0,182.0,69.0,4.1,Yes,IoT Healthcare"
"H01427,Madurai Care Hospital 1427,Hyderabad,Private,1358.0,264.0,50.0,No,NO,No,Yes,4.4,3.3,3.5,42.0,200.0,75.0,2.6,Yes,Digital Patient Care"
"H01428,Hyderabad Care Hospital 1428,Coimbatore,Specialty,831.0,1128.0,75.0,No,Yes,Yes,No,3.5,3.5,4.3,45.0,12.0,67.0,2.5,Yes,Patient-Centric Care"
"H01429,Coimbatore Care Hospital 1429,Hyderabad,Multispeciality,212.0,933.0,76.0,YES,Yes,Yes,Yes,4.5,4.6,3.4,51.0,153.0,98.0,2.1,yes,IoT Healthcare"
"H01430,Mumbai Care Hospital 1430,Hyderabad,Multispeciality,509.0,1128.0,60.0,No,No,No,Yes,3.5,4.7,3.5,58.0,168.0,62.0,3.1,No,Contactless Healthcare"
"H01431,Pune Care Hospital 1431,Kochi,Private,1266.0,715.0,42.0,YES,YES,No,Yes,3.9,2.0,3.5,86.0,116.0,95.0,4.1,YES,Contactless Healthcare"
"H01432,Bengaluru Care Hospital 1432,Delhi,Multispeciality,800.8190675017397,1128.0,23.0,yes,No,Yes,Yes,4.2,2.8,3.5,45.0,115.0,75.0,4.6,No,Patient-Centric Care"
"H01433,Chennai Care Hospital 1433,Delhi,Multispeciality,97.0,1681.0,24.0,YES,Yes,Yes,Yes,3.4,2.1,3.0,76.0,116.0,56.0,3.6,No,AI Healthcare"
"H01434,Hyderabad Care Hospital 1434,Hyderabad,Government,1354.0,460.0,148.0,YES,No,No,No,4.3,3.1,4.6,76.0,47.0,83.0,2.3,yes,Green Hospital"
"H01435,Madurai Care Hospital 1435,Mumbai,Private,800.8190675017397,719.0,142.0,Yes,No,No,No,4.2,2.6,4.1,30.0,141.0,87.0,4.2,YES,Patient-Centric Care"
"H01436,Madurai Care Hospital 1436,Kochi,Specialty,586.0,1128.0,29.0,No,YES,Yes,No,3.3,2.8,3.9,42.0,199.0,78.0,4.2,No,Enhanced Security"
"H01437,Madurai Care Hospital 1437,Coimbatore,Private,1373.0,990.0,78.0,Yes,No,No,No,4.5,4.4,2.4,63.0,78.0,83.0,3.3,No,Enhanced Security"
"H01438,Chennai Care Hospital 1438,Bengaluru,Specialty,452.0,2081.0,64.0,yes,YES,No,Yes,2.2,2.3,3.3,91.0,61.0,70.0,2.0,Yes,AI Healthcare"
"H01439,Jaipur Care Hospital 1439,Coimbatore,Private,1124.0,1552.0,139.0,YES,YES,Yes,Yes,4.8,3.6,3.1,61.0,51.0,50.0,2.9,YES,IoT Healthcare"
"H01440,Madurai Care Hospital 1440,Mumbai,Private,953.0,1439.0,75.0,YES,Yes,Yes,Yes,3.8,2.4,5.0,53.0,204.0,65.0,2.7,Yes,Unknown"
"H01441,Madurai Care Hospital 1441,Hyderabad,Private,1343.0,1945.0,66.0,Yes,YES,Yes,No,3.7,3.1,4.4,90.0,115.0,78.0,4.4,yes,Smart Hospital"
"H01442,Pune Care Hospital 1442,Coimbatore,Government,588.0,2195.0,48.0,YES,No,No,Yes,3.4,2.5,4.5,67.0,131.0,50.0,3.5,No,IoT Healthcare"
"H01443,Bengaluru Care Hospital 1443,Delhi,Government,292.0,1706.0,98.0,Yes,No,No,Yes,2.2,2.3,3.5,61.0,47.0,60.0,2.1,No,Digital Patient Care"
"H01444,Mumbai Care Hospital 1444,Coimbatore,Multispeciality,800.8190675017397,1128.0,59.0,yes,No,No,No,4.6,2.5,3.7,74.0,151.0,62.0,4.7,No,AI Healthcare"
"H01445,Hyderabad Care Hospital 1445,Pune,Multispeciality,943.0,1355.0,126.0,No,No,No,No,4.8,2.5,3.6,64.0,69.0,93.0,4.8,YES,Contactless Healthcare"
"H01446,Chennai Care Hospital 1446,Jaipur,Government,871.0,1668.0,75.0,No,YES,Yes,Yes,2.4,3.5,2.7,89.0,116.0,63.0,3.9,Yes,Patient-Centric Care"
"H01447,Coimbatore Care Hospital 1447,Kochi,Government,800.8190675017397,720.0,15.0,yes,No,Yes,No,2.8,3.4,3.0,67.0,131.0,75.0,5.0,No,Smart Hospital"
"H01448,Delhi Care Hospital 1448,Coimbatore,Government,646.0,1128.0,139.0,yes,No,Yes,No,3.2,2.5,3.5,37.0,132.0,89.0,3.1,No,IoT Healthcare"
"H01449,Coimbatore Care Hospital 1449,Hyderabad,Specialty,800.8190675017397,1101.0,75.0,YES,NO,No,Yes,3.6,3.3,4.0,95.0,105.0,68.0,2.5,No,IoT Healthcare"
"H01450,Chennai Care Hospital 1450,Hyderabad,Specialty,436.0,392.0,130.0,Yes,NO,No,Yes,4.4,2.0,3.8,97.0,38.0,53.0,3.1,YES,Smart Hospital"
"H01451,Hyderabad Care Hospital 1451,Chennai,Government,1468.0,588.0,75.0,Yes,Yes,No,No,2.4,3.6,2.7,34.0,47.0,87.0,2.9,YES,Unknown"
"H01452,Chennai Care Hospital 1452,Hyderabad,Specialty,1337.0,1128.0,29.0,YES,No,No,Yes,3.1,3.8,4.6,63.0,208.0,81.0,3.6,YES,Enhanced Security"
"H01453,Madurai Care Hospital 1453,Delhi,Specialty,1266.0,1521.0,34.0,YES,YES,No,Yes,2.7,2.4,2.8,82.0,36.0,100.0,3.5,Yes,IoT Healthcare"
"H01454,Madurai Care Hospital 1454,Bengaluru,Private,1435.0,1642.0,51.0,No,No,No,No,2.0,4.6,2.3,86.0,146.0,54.0,2.7,YES,IoT Healthcare"
"H01455,Chennai Care Hospital 1455,Hyderabad,Multispeciality,560.0,1087.0,79.0,YES,No,No,Yes,2.0,3.5,2.4,67.0,216.0,84.0,4.5,No,Unknown"
"H01456,Chennai Care Hospital 1456,Coimbatore,Specialty,1140.0,763.0,68.0,yes,NO,No,No,2.1,3.8,2.4,67.0,110.0,76.0,2.6,No,AI Healthcare"
"H01457,Hyderabad Care Hospital 1457,Delhi,Government,771.0,603.0,60.0,YES,NO,No,No,3.4,2.8,2.2,38.0,115.0,73.0,3.5,Yes,Patient-Centric Care"
"H01458,Kochi Care Hospital 1458,Pune,Private,1290.0,1225.0,75.0,No,NO,Yes,No,3.2,3.0,3.7,37.0,153.0,95.0,3.1,No,Digital Patient Care"
"H01459,Mumbai Care Hospital 1459,Coimbatore,Specialty,317.0,144.0,70.0,Yes,YES,Yes,No,2.7,2.7,4.5,90.0,170.0,86.0,3.5,No,Digital Patient Care"
"H01460,Bengaluru Care Hospital 1460,Jaipur,Government,1447.0,1376.0,88.0,No,NO,No,Yes,3.5,4.6,2.3,39.0,58.0,91.0,2.8,YES,IoT Healthcare"
"H01461,Pune Care Hospital 1461,Hyderabad,Specialty,196.0,1182.0,14.0,No,YES,Yes,Yes,4.1,4.5,3.5,52.0,52.0,87.0,3.9,No,Patient-Centric Care"
"H01462,Pune Care Hospital 1462,Coimbatore,Multispeciality,519.0,2188.0,144.0,Yes,Yes,No,Yes,3.6,4.9,4.7,82.0,169.0,75.0,4.5,Yes,Contactless Healthcare"
"H01463,Hyderabad Care Hospital 1463,Hyderabad,Private,1403.0,1706.0,106.0,yes,NO,Yes,Yes,4.4,4.5,3.5,67.0,215.0,79.0,2.5,yes,Enhanced Security"
"H01464,Chennai Care Hospital 1464,Coimbatore,Government,486.0,353.0,114.0,Yes,NO,No,No,2.3,3.7,3.5,55.0,13.0,54.0,4.6,Yes,Enhanced Security"
"H01465,Delhi Care Hospital 1465,Bengaluru,Specialty,134.0,1933.0,118.0,Yes,Yes,No,No,3.2,4.1,4.2,79.0,11.0,98.0,3.5,yes,Digital Patient Care"
"H01466,Delhi Care Hospital 1466,Delhi,Specialty,922.0,1128.0,79.0,Yes,No,No,No,2.9,3.5,2.5,70.0,86.0,96.0,2.1,YES,Green Hospital"
"H01467,Madurai Care Hospital 1467,Pune,Specialty,1340.0,1669.0,67.0,YES,No,No,Yes,3.4,3.0,3.4,56.0,10.0,75.0,4.0,yes,Smart Hospital"
"H01468,Mumbai Care Hospital 1468,Kochi,Government,1046.0,1128.0,114.0,Yes,No,Yes,No,2.2,4.9,2.5,68.0,143.0,81.0,2.3,Yes,Smart Hospital"
"H01469,Mumbai Care Hospital 1469,Pune,Specialty,645.0,381.0,77.0,Yes,Yes,Yes,No,2.9,4.0,2.7,76.0,166.0,89.0,4.2,YES,Smart Hospital"
"H01470,Bengaluru Care Hospital 1470,Mumbai,Multispeciality,335.0,200.0,18.0,yes,NO,No,Yes,2.4,2.6,2.1,80.0,215.0,85.0,4.1,YES,AI Healthcare"
"H01471,Bengaluru Care Hospital 1471,Bengaluru,Multispeciality,211.0,2113.0,75.0,YES,NO,Yes,No,4.0,2.6,3.2,78.0,44.0,53.0,2.5,YES,Green Hospital"
"H01472,Hyderabad Care Hospital 1472,Pune,Private,685.0,1574.0,75.0,yes,Yes,No,No,4.2,3.3,3.8,83.0,125.0,66.0,3.1,Yes,AI Healthcare"
"H01473,Kochi Care Hospital 1473,Mumbai,Government,324.0,1128.0,75.0,yes,No,No,Yes,3.6,3.7,4.0,69.0,132.0,90.0,3.5,No,IoT Healthcare"
"H01474,Coimbatore Care Hospital 1474,Delhi,Multispeciality,800.8190675017397,937.0,75.0,yes,No,No,Yes,2.3,3.0,3.3,32.0,180.0,82.0,4.1,Yes,IoT Healthcare"
"H01475,Chennai Care Hospital 1475,Hyderabad,Private,1300.0,1685.0,23.0,YES,No,Yes,No,2.2,3.0,2.9,98.0,73.0,57.0,3.3,yes,AI Healthcare"
"H01476,Coimbatore Care Hospital 1476,Mumbai,Private,800.8190675017397,462.0,122.0,YES,YES,No,No,3.0,3.5,3.0,79.0,96.0,77.0,3.6,No,Contactless Healthcare"
"H01477,Bengaluru Care Hospital 1477,Pune,Government,1067.0,120.0,26.0,Yes,NO,No,Yes,3.5,2.5,4.1,54.0,192.0,93.0,4.2,No,Green Hospital"
"H01478,Mumbai Care Hospital 1478,Bengaluru,Specialty,899.0,1087.0,33.0,Yes,NO,Yes,No,4.2,4.7,3.9,80.0,65.0,55.0,4.1,No,Digital Patient Care"
"H01479,Hyderabad Care Hospital 1479,Hyderabad,Specialty,1015.0,970.0,39.0,yes,No,No,Yes,2.2,3.5,3.4,81.0,114.0,75.0,4.6,yes,Contactless Healthcare"
"H01480,Bengaluru Care Hospital 1480,Coimbatore,Private,800.8190675017397,860.0,90.0,Yes,No,No,Yes,4.0,4.2,4.1,64.0,130.0,50.0,4.6,No,Contactless Healthcare"
"H01481,Delhi Care Hospital 1481,Bengaluru,Government,1274.0,2083.0,68.0,Yes,No,No,No,4.6,3.5,3.5,42.0,181.0,97.0,4.7,No,Patient-Centric Care"
"H01482,Bengaluru Care Hospital 1482,Hyderabad,Specialty,983.0,1199.0,119.0,YES,No,No,Yes,3.3,3.5,3.5,31.0,136.0,75.0,3.0,YES,Green Hospital"
"H01483,Chennai Care Hospital 1483,Coimbatore,Multispeciality,339.0,234.0,110.0,yes,YES,Yes,Yes,4.7,4.9,3.5,38.0,58.0,75.0,4.7,Yes,Unknown"
"H01484,Pune Care Hospital 1484,Madurai,Private,530.0,884.0,144.0,No,YES,Yes,Yes,3.5,3.5,3.5,83.0,209.0,75.0,3.9,No,IoT Healthcare"
"H01485,Madurai Care Hospital 1485,Madurai,Government,243.0,541.0,113.0,YES,No,Yes,Yes,4.5,4.8,2.4,79.0,157.0,65.0,2.8,yes,Enhanced Security"
"H01486,Madurai Care Hospital 1486,Kochi,Government,499.0,1128.0,141.0,YES,YES,No,Yes,4.1,3.5,2.8,67.0,180.0,68.0,4.9,yes,Unknown"
"H01487,Jaipur Care Hospital 1487,Madurai,Government,1495.0,1128.0,13.0,Yes,Yes,No,Yes,4.0,2.6,2.8,50.0,105.0,96.0,3.8,YES,Unknown"
"H01488,Jaipur Care Hospital 1488,Jaipur,Government,800.8190675017397,857.0,117.0,YES,YES,Yes,No,3.5,3.4,4.1,40.0,94.0,59.0,4.9,yes,Smart Hospital"
"H01489,Pune Care Hospital 1489,Chennai,Government,1262.0,2071.0,34.0,No,Yes,Yes,Yes,2.6,4.4,2.8,77.0,173.0,91.0,3.2,No,Patient-Centric Care"
"H01490,Mumbai Care Hospital 1490,Chennai,Multispeciality,195.0,1128.0,27.0,yes,Yes,Yes,No,4.5,2.7,3.8,67.0,129.0,51.0,4.3,Yes,Digital Patient Care"
"H01491,Hyderabad Care Hospital 1491,Mumbai,Specialty,411.0,218.0,93.0,YES,No,Yes,No,4.7,4.9,3.3,67.0,109.0,87.0,2.9,No,Enhanced Security"
"H01492,Chennai Care Hospital 1492,Hyderabad,Government,1261.0,389.0,85.0,No,NO,Yes,Yes,2.2,3.4,3.5,96.0,106.0,52.0,4.4,No,Patient-Centric Care"
"H01493,Mumbai Care Hospital 1493,Chennai,Multispeciality,968.0,2117.0,93.0,No,No,Yes,Yes,2.2,2.5,4.5,90.0,123.0,62.0,3.8,yes,Enhanced Security"
"H01494,Kochi Care Hospital 1494,Madurai,Multispeciality,1017.0,671.0,135.0,Yes,YES,Yes,No,3.6,2.1,4.8,49.0,116.0,75.0,3.4,YES,Patient-Centric Care"
"H01495,Mumbai Care Hospital 1495,Coimbatore,Government,370.0,962.0,75.0,Yes,Yes,No,No,3.0,3.7,2.2,37.0,108.0,92.0,2.6,yes,Enhanced Security"
"H01496,Bengaluru Care Hospital 1496,Madurai,Private,365.0,222.0,140.0,Yes,NO,No,Yes,2.1,2.3,3.3,93.0,116.0,63.0,2.8,No,Contactless Healthcare"
"H01497,Hyderabad Care Hospital 1497,Madurai,Government,1079.0,484.0,91.0,No,No,No,No,4.7,3.7,4.5,91.0,116.0,77.0,2.9,No,Digital Patient Care"
"H01498,Kochi Care Hospital 1498,Pune,Multispeciality,1101.0,1045.0,75.0,Yes,No,No,No,2.2,2.3,2.5,88.0,16.0,69.0,2.9,No,Contactless Healthcare"
"H01499,Coimbatore Care Hospital 1499,Bengaluru,Multispeciality,800.8190675017397,1268.0,112.0,YES,Yes,No,Yes,4.1,3.5,3.6,86.0,37.0,59.0,4.7,YES,Patient-Centric Care"
"H01500,Jaipur Care Hospital 1500,Mumbai,Specialty,1085.0,1325.0,21.0,yes,NO,Yes,Yes,4.7,3.0,4.5,62.0,182.0,99.0,4.9,YES,Green Hospital"
"H01501,Mumbai Care Hospital 1501,Delhi,Private,800.8190675017397,1128.0,120.0,Yes,Yes,Yes,No,4.6,3.5,2.0,80.0,216.0,75.0,4.3,YES,Green Hospital"
"H01502,Coimbatore Care Hospital 1502,Chennai,Multispeciality,829.0,1473.0,42.0,YES,No,No,Yes,2.2,2.9,3.7,67.0,49.0,58.0,3.8,No,Contactless Healthcare"
"H01503,Delhi Care Hospital 1503,Pune,Multispeciality,1188.0,222.0,106.0,yes,Yes,No,Yes,2.6,2.4,2.4,69.0,103.0,100.0,2.9,Yes,Green Hospital"
"H01504,Coimbatore Care Hospital 1504,Jaipur,Multispeciality,389.0,754.0,59.0,YES,Yes,Yes,Yes,5.0,2.7,3.0,54.0,116.0,57.0,3.5,yes,IoT Healthcare"
"H01505,Mumbai Care Hospital 1505,Mumbai,Multispeciality,144.0,700.0,17.0,Yes,NO,Yes,Yes,2.6,4.4,3.8,67.0,194.0,56.0,5.0,YES,Green Hospital"
"H01506,Pune Care Hospital 1506,Chennai,Multispeciality,716.0,541.0,149.0,yes,YES,Yes,No,3.7,2.6,2.9,95.0,91.0,90.0,4.4,YES,Digital Patient Care"
"H01507,Mumbai Care Hospital 1507,Delhi,Government,1492.0,355.0,50.0,No,No,No,Yes,4.6,4.6,2.5,33.0,116.0,69.0,4.7,YES,Smart Hospital"
"H01508,Kochi Care Hospital 1508,Hyderabad,Specialty,666.0,1286.0,77.0,YES,Yes,No,No,2.7,3.7,3.9,45.0,131.0,67.0,2.1,No,Patient-Centric Care"
"H01509,Delhi Care Hospital 1509,Kochi,Private,445.0,399.0,75.0,No,NO,No,No,4.8,3.4,4.5,75.0,128.0,60.0,2.7,YES,IoT Healthcare"
"H01510,Bengaluru Care Hospital 1510,Bengaluru,Government,793.0,1511.0,79.0,Yes,No,Yes,No,4.1,3.1,2.7,37.0,32.0,81.0,3.0,yes,Digital Patient Care"
"H01511,Hyderabad Care Hospital 1511,Coimbatore,Specialty,800.8190675017397,328.0,133.0,YES,Yes,Yes,Yes,3.0,4.4,4.8,35.0,24.0,65.0,4.0,No,Contactless Healthcare"
"H01512,Bengaluru Care Hospital 1512,Hyderabad,Government,1367.0,833.0,75.0,YES,YES,Yes,No,2.7,3.7,3.5,53.0,159.0,90.0,3.5,YES,Unknown"
"H01513,Jaipur Care Hospital 1513,Delhi,Government,559.0,421.0,82.0,YES,NO,Yes,Yes,4.8,4.1,3.3,49.0,123.0,70.0,3.4,No,AI Healthcare"
"H01514,Kochi Care Hospital 1514,Bengaluru,Multispeciality,800.8190675017397,2189.0,24.0,Yes,NO,Yes,Yes,3.5,2.5,4.8,67.0,37.0,94.0,2.1,Yes,Green Hospital"
"H01515,Hyderabad Care Hospital 1515,Jaipur,Private,211.0,1289.0,93.0,YES,No,Yes,No,3.5,4.8,3.5,64.0,116.0,83.0,4.4,No,Patient-Centric Care"
"H01516,Mumbai Care Hospital 1516,Hyderabad,Private,566.0,837.0,71.0,yes,NO,Yes,Yes,3.4,3.1,3.5,56.0,152.0,56.0,3.3,yes,Smart Hospital"
"H01517,Jaipur Care Hospital 1517,Delhi,Government,1313.0,1165.0,49.0,yes,YES,Yes,No,3.8,3.5,3.5,66.0,93.0,83.0,3.5,No,AI Healthcare"
"H01518,Chennai Care Hospital 1518,Mumbai,Government,1253.0,321.0,79.0,No,No,No,No,4.2,2.1,2.1,83.0,60.0,75.0,2.7,YES,AI Healthcare"
"H01519,Mumbai Care Hospital 1519,Hyderabad,Multispeciality,973.0,1550.0,67.0,yes,No,No,Yes,2.9,2.0,4.6,52.0,46.0,94.0,3.9,No,Contactless Healthcare"
"H01520,Pune Care Hospital 1520,Hyderabad,Private,631.0,1705.0,38.0,YES,NO,No,No,4.6,4.2,3.4,86.0,9.0,96.0,2.5,No,AI Healthcare"
"H01521,Mumbai Care Hospital 1521,Jaipur,Multispeciality,1230.0,862.0,17.0,Yes,No,No,Yes,3.3,3.5,3.3,80.0,112.0,63.0,3.8,No,Green Hospital"
"H01522,Delhi Care Hospital 1522,Jaipur,Specialty,800.8190675017397,1109.0,58.0,YES,No,No,No,3.8,4.2,3.3,41.0,91.0,68.0,2.6,Yes,AI Healthcare"
"H01523,Madurai Care Hospital 1523,Madurai,Specialty,1152.0,105.0,110.0,Yes,YES,Yes,No,3.2,4.0,3.7,67.0,87.0,80.0,4.2,Yes,Unknown"
"H01524,Madurai Care Hospital 1524,Madurai,Multispeciality,1268.0,399.0,150.0,YES,Yes,Yes,Yes,2.6,3.5,2.5,67.0,21.0,82.0,2.3,No,Patient-Centric Care"
"H01525,Chennai Care Hospital 1525,Coimbatore,Specialty,376.0,1355.0,97.0,Yes,Yes,Yes,No,3.4,4.7,4.9,41.0,31.0,66.0,2.1,No,Smart Hospital"
"H01526,Chennai Care Hospital 1526,Delhi,Government,834.0,769.0,75.0,No,Yes,No,Yes,2.5,2.4,4.6,87.0,200.0,93.0,3.5,No,Patient-Centric Care"
"H01527,Coimbatore Care Hospital 1527,Hyderabad,Specialty,665.0,1932.0,100.0,No,No,No,No,3.8,4.3,3.2,92.0,137.0,56.0,2.1,No,Digital Patient Care"
"H01528,Bengaluru Care Hospital 1528,Bengaluru,Multispeciality,467.0,1932.0,105.0,YES,No,No,Yes,4.6,3.0,2.3,30.0,168.0,100.0,4.5,yes,Unknown"
"H01529,Madurai Care Hospital 1529,Delhi,Multispeciality,628.0,1128.0,31.0,YES,NO,Yes,Yes,4.7,4.7,4.2,56.0,116.0,97.0,4.2,Yes,Patient-Centric Care"
"H01530,Jaipur Care Hospital 1530,Pune,Specialty,800.8190675017397,968.0,131.0,No,No,No,Yes,4.2,3.5,3.5,89.0,37.0,75.0,3.5,Yes,AI Healthcare"
"H01531,Coimbatore Care Hospital 1531,Jaipur,Multispeciality,800.8190675017397,1942.0,55.0,yes,No,Yes,Yes,2.6,4.7,2.3,68.0,12.0,81.0,3.6,Yes,Unknown"
"H01532,Pune Care Hospital 1532,Madurai,Private,467.0,1445.0,118.0,YES,YES,No,No,5.0,2.3,4.2,34.0,153.0,90.0,4.5,yes,AI Healthcare"
"H01533,Pune Care Hospital 1533,Jaipur,Specialty,543.0,1128.0,137.0,YES,No,Yes,Yes,4.9,2.4,3.7,92.0,146.0,51.0,3.7,Yes,Patient-Centric Care"
"H01534,Chennai Care Hospital 1534,Madurai,Specialty,895.0,59.0,90.0,No,YES,No,No,3.2,3.2,2.7,45.0,188.0,75.0,2.8,yes,IoT Healthcare"
"H01535,Chennai Care Hospital 1535,Hyderabad,Specialty,978.0,461.0,111.0,YES,No,Yes,Yes,2.5,3.1,5.0,89.0,106.0,60.0,3.9,yes,Green Hospital"
"H01536,Pune Care Hospital 1536,Coimbatore,Multispeciality,111.0,1666.0,10.0,Yes,Yes,Yes,Yes,2.1,3.0,3.3,82.0,161.0,74.0,4.7,YES,Enhanced Security"
"H01537,Chennai Care Hospital 1537,Madurai,Government,1350.0,646.0,92.0,YES,NO,Yes,Yes,4.6,3.5,3.7,42.0,66.0,90.0,4.5,No,Green Hospital"
"H01538,Hyderabad Care Hospital 1538,Bengaluru,Multispeciality,1368.0,1107.0,117.0,YES,YES,No,Yes,4.9,4.7,3.3,94.0,48.0,65.0,4.9,YES,Unknown"
"H01539,Mumbai Care Hospital 1539,Madurai,Government,172.0,973.0,78.0,yes,No,No,No,3.2,2.7,2.0,40.0,191.0,59.0,4.2,Yes,Contactless Healthcare"
"H01540,Kochi Care Hospital 1540,Madurai,Private,938.0,159.0,150.0,No,No,Yes,No,4.3,2.1,3.5,87.0,196.0,77.0,2.4,yes,Digital Patient Care"
"H01541,Kochi Care Hospital 1541,Mumbai,Private,800.8190675017397,1821.0,12.0,No,YES,No,No,4.2,3.7,2.3,81.0,165.0,75.0,3.6,No,Digital Patient Care"
"H01542,Delhi Care Hospital 1542,Jaipur,Multispeciality,815.0,1169.0,72.0,No,No,Yes,Yes,4.5,3.9,4.6,81.0,214.0,68.0,5.0,No,IoT Healthcare"
"H01543,Pune Care Hospital 1543,Hyderabad,Government,1160.0,831.0,31.0,YES,No,No,Yes,2.4,3.9,3.3,80.0,45.0,75.0,3.4,Yes,Enhanced Security"
"H01544,Hyderabad Care Hospital 1544,Kochi,Specialty,232.0,391.0,24.0,No,NO,No,No,4.8,2.7,2.4,39.0,37.0,89.0,4.9,No,Contactless Healthcare"
"H01545,Mumbai Care Hospital 1545,Chennai,Multispeciality,1260.0,1664.0,38.0,YES,No,No,No,4.9,2.8,3.5,97.0,62.0,98.0,4.1,No,IoT Healthcare"
"H01546,Pune Care Hospital 1546,Chennai,Multispeciality,800.8190675017397,1989.0,100.0,YES,Yes,No,No,3.5,4.6,2.6,88.0,57.0,61.0,2.3,Yes,Smart Hospital"
"H01547,Jaipur Care Hospital 1547,Madurai,Specialty,364.0,1697.0,75.0,Yes,YES,No,Yes,4.9,4.1,2.9,54.0,161.0,78.0,3.0,Yes,Smart Hospital"
"H01548,Bengaluru Care Hospital 1548,Jaipur,Specialty,800.8190675017397,118.0,59.0,Yes,No,Yes,No,4.9,2.2,2.5,74.0,202.0,97.0,2.8,Yes,Digital Patient Care"
"H01549,Madurai Care Hospital 1549,Jaipur,Specialty,1459.0,826.0,67.0,Yes,No,No,No,2.7,3.4,4.6,33.0,219.0,76.0,4.7,No,Smart Hospital"
